Domain,Format Loads,Impressions,Format Fill Rate,Viewability Rate,Efficiency Rate,CPM,Clicks,CTR,Category,Category importance,Country,Geographical zone,Geographical zone importance,Cluster
canal1.com.co,194255.03064066853,12606.498607242342,7.591699164345405,75.9335933147632,82.54710306406685,1.4856267409470738,124.46796657381614,0.9472144846796654,Glamour,4.756006935843448,Colombia,South America,53.27,4
latercera.com,193635.38248847926,27097.285714285717,12.76069124423963,87.5815207373272,96.70119815668207,1.569585253456221,209.76958525345626,0.7270046082949307,News & Portals,58.6078771364875,Chile,South America,53.27,2
latina.pe,193115.26775956285,23130.265027322403,14.852786885245896,87.8081420765028,96.51232240437163,1.7389071038251307,279.0136612021858,1.1810928961748632,Community & Culture,6.613822145157296,Peru,South America,53.27,4
metro.pr,192961.7008310249,34416.3351800554,23.643518005540184,78.04462603878116,91.67493074792246,1.7966204986149572,308.0664819944598,0.9588365650969526,News & Portals,58.6078771364875,United States,North America,8.32,1
price.com.hk,192864.07103825136,19008.51912568306,10.019043715847,71.06838797814206,98.58486338797813,1.6724316939890709,19.352459016393446,0.106120218579235,Shopping,0.14862521674510776,Hong Kong,Asia,13.09,3
adnradio.cl,192821.0273224044,15267.153005464483,8.179644808743173,82.81459016393444,97.208387978142,1.5851092896174823,160.41256830601094,1.0283060109289617,News & Portals,58.6078771364875,Chile,South America,53.27,2
bongda.com.vn,192519.08469945355,8730.628415300547,2.8848907103825114,83.3649726775956,94.31636612021862,1.6757923497267766,42.122950819672134,0.2566666666666668,Sports,7.629427792915531,Vietnam,Asia,13.09,3
tienphong.vn,191667.77215189874,4844.06329113924,1.13126582278481,38.272405063291146,41.735316455696214,0.8688607594936707,19.29113924050633,0.19569620253164555,News & Portals,58.6078771364875,Vietnam,Asia,13.09,1
soundofhope.org,190944.93548387094,13779.59677419355,6.14983870967742,92.73056451612905,98.59790322580645,1.7879032258064516,71.7258064516129,0.6203225806451612,News & Portals,58.6078771364875,Taiwan,Asia,13.09,1
lapatilla.com,190465.38953488367,3740.3168604651173,2.0079651162790686,54.773139534883725,65.29866279069766,1.3431976744186045,32.700581395348834,0.5564825581395354,News & Portals,58.6078771364875,Venezuela,South America,53.27,2
bharian.com.my,184769.24285714285,22661.785714285717,12.354571428571429,85.51799999999999,96.65628571428577,1.5534285714285714,147.72857142857143,1.3274285714285716,News & Portals,58.6078771364875,Malaysia,Asia,13.09,1
noticiasaldiayalahora.co,182681.56565656565,2914.565656565657,1.6267171717171711,82.38792929292934,91.11560606060604,1.6844949494949517,33.484848484848484,1.2995454545454548,News & Portals,58.6078771364875,Venezuela,South America,53.27,2
eldeber.com.bo,182260.73684210522,5466.4,5.5670526315789495,86.81489473684212,95.49805263157893,1.6188421052631583,57.43684210526316,0.9748947368421049,News & Portals,58.6078771364875,Bolivia,South America,53.27,2
minhavida.com.br,181367.8434065934,126908.92582417582,67.9370604395605,87.24711538461538,99.49343406593395,1.7383791208791148,657.3873626373628,0.5130769230769233,Health & Wellness,2.0807530344315084,Brazil,South America,53.27,4
fosonline.gr,181352.89320388352,7505.563106796117,3.266990291262136,55.293106796116504,75.39689320388347,1.2012621359223312,52.60194174757282,0.6314563106796116,Sports,7.629427792915531,Greece,East Europe,10.43,3
ngoisao.vn,179208.1,2997.1,1.8945,88.05600000000003,99.7155,1.8195000000000003,3.3,0.11700000000000002,Glamour,4.756006935843448,Vietnam,Asia,13.09,3
elnacional.com,177306.3162055336,2317.916996047431,1.6321739130434787,65.79501976284581,83.4189328063242,1.510474308300395,13.84584980237154,0.3630434782608696,News & Portals,58.6078771364875,Venezuela,South America,53.27,2
cari.com.my,176555.6558704453,3175.684210526316,1.3086639676113363,56.114089068825905,70.80522267206476,1.2597975708502016,23.54655870445344,0.4863157894736843,Tech & Gaming,1.9816695566014368,Malaysia,Asia,13.09,3
kompasiana.com,176183.07142857142,6001.540816326531,12.162448979591833,58.70132653061224,77.89295918367344,1.5513265306122446,28.867346938775512,0.4326530612244896,News & Portals,58.6078771364875,Indonesia,Asia,13.09,1
lasestrellas.tv,175915.86046511628,13830.476744186044,24.317267441860448,88.66302325581398,95.43325581395348,1.5071511627906975,113.68023255813955,0.7867441860465116,Glamour,4.756006935843448,Mexico,South America,53.27,4
formulatv.com,175789.77595628414,13062.33879781421,7.6772950819672126,79.84163934426232,96.22229508196712,1.6642622950819632,154.0245901639344,1.1620491803278683,Movies & Television,3.5670052018825857,Mexico,South America,53.27,4
hojeemdia.com.br,175593.8817204301,14583.74731182796,8.63897849462366,70.95284946236555,94.00118279569892,1.5282258064516132,58.70430107526882,0.3795161290322581,News & Portals,58.6078771364875,Brazil,South America,53.27,2
metrojornal.com.br,175507.69708029198,36307.58759124088,21.65952554744525,75.28288321167888,97.07927007299273,1.5935401459854002,351.6313868613138,0.7371532846715328,News & Portals,58.6078771364875,Brazil,South America,53.27,2
samakal.com,173578.02641509433,3349.633962264151,2.055735849056603,85.45641509433966,97.48996226415095,1.6827924528301896,16.47924528301887,0.4838113207547168,News & Portals,58.6078771364875,Bangladesh,Asia,13.09,1
parttime.hk,173279.1076923077,1709.5461538461539,0.8211538461538459,76.6586923076923,83.94292307692307,1.7353076923076922,3.892307692307692,0.27461538461538465,News & Portals,58.6078771364875,Hong Kong,Asia,13.09,1
wykop.pl,171826.38461538462,5468.0851648351645,2.1885164835164828,35.29016483516485,43.41453296703297,0.7648626373626377,19.12087912087912,0.2627197802197802,News & Portals,58.6078771364875,China,Asia,13.09,1
letras.com,171004.7095890411,35891.40821917808,24.500794520547963,81.76583561643834,97.08824657534248,1.6613150684931537,80.73698630136988,0.2225205479452054,Music & Radio,5.622987366856576,Mexico,South America,53.27,4
pulzo.com,170735.0650887574,31806.7100591716,19.13431952662722,92.4871597633136,97.99124260355025,1.6396449704142009,219.40828402366864,0.8022485207100591,News & Portals,58.6078771364875,Colombia,South America,53.27,2
aulafacil.com,170019.38524590165,13820.893442622952,9.668142076502726,83.34743169398907,95.38702185792349,1.663770491803274,92.69125683060108,0.6902185792349729,Education & Careers,2.4275452068367596,Mexico,South America,53.27,4
wowbiz.ro,169467.57142857142,4659.785714285715,2.4364285714285714,77.55571428571429,73.39357142857143,1.4600000000000002,10.0,0.17928571428571433,Glamour,4.756006935843448,Romania,East Europe,10.43,3
canalrcn.com,169424.27242524913,31529.31893687708,20.739102990033228,79.06245847176075,89.37405315614616,1.5344186046511634,245.531561461794,0.49239202657807296,News & Portals,58.6078771364875,Colombia,South America,53.27,2
wallpaperaccess.com,167955.85714285713,2801.5714285714284,1.542857142857143,73.81714285714284,80.22285714285714,1.3814285714285717,15.428571428571427,0.4314285714285715,Leisure,0.4706465196928412,United States,North America,8.32,3
viapais.com.ar,167411.03319502075,2927.8381742738593,3.8126556016597517,70.8203734439834,75.75697095435685,1.3363900414937753,22.3402489626556,0.8314107883817432,News & Portals,58.6078771364875,Venezuela,South America,53.27,2
ecuavisa.com,166460.27868852462,19721.45628415301,16.191256830601088,86.36453551912565,94.66486338797816,1.7810655737704917,177.5,0.980382513661202,News & Portals,58.6078771364875,Ecuador,South America,53.27,2
ohme.pl,166018.46174863385,13221.25136612022,8.44319672131148,85.34540983606561,97.53855191256832,1.5198360655737668,111.75136612021858,0.8471038251366129,Health & Wellness,2.0807530344315084,Poland,East Europe,10.43,3
conmishijos.com,165731.26253687314,18688.929203539825,11.259469026548672,80.61371681415922,94.25477876106191,1.66047197640118,77.26548672566372,0.45176991150442497,Family & Parenting,0.5697299975229131,Mexico,South America,53.27,4
minecrafteo.com,165502.6313993174,7897.235494880546,4.563959044368602,71.68928327645047,94.2175767918088,1.6619795221842977,33.6382252559727,0.4721843003412968,Tech & Gaming,1.9816695566014368,Argentina,South America,53.27,4
purepeople.com.br,164130.06129032257,44112.68387096773,23.424870967741928,84.32374193548391,98.76554838709669,1.5371290322580624,379.77741935483874,0.8351612903225809,Glamour,4.756006935843448,Brazil,South America,53.27,4
wikidich.com,163687.67741935485,5014.903225806452,3.0319354838709685,79.26322580645163,91.59774193548391,1.6858064516129028,32.225806451612904,0.7348387096774194,Community & Culture,6.613822145157296,Vietnam,Asia,13.09,3
vov.vn,163686.2972972973,3849.378378378378,2.4170270270270278,82.37405405405406,93.59216216216215,2.121621621621622,10.972972972972975,0.3051351351351352,News & Portals,58.6078771364875,Vietnam,Asia,13.09,1
primiciasya.com,163156.50729927007,4540.813868613139,2.8535401459854,78.3714598540146,80.36029197080285,1.7714233576642338,60.33576642335766,0.8150364963503651,Glamour,4.756006935843448,Argentina,South America,53.27,4
upsocl.com,161888.03278688525,22916.505464480873,16.073715846994535,88.00281420765025,96.44038251366129,1.6400819672131135,145.95901639344262,0.6254371584699452,Community & Culture,6.613822145157296,Mexico,South America,53.27,4
hoy.com.py,161847.1652892562,9807.245179063359,4.6496694214876015,61.42247933884303,65.90319559228647,1.1516253443526172,84.20661157024793,0.5455922865013776,Money & Investing,1.189001733960862,Paraguay,South America,53.27,4
rosario3.com,159665.67397260273,2385.991780821918,1.5869863013698635,63.376356164383566,71.31410958904112,1.2855616438356157,11.706849315068496,0.3352602739726029,News & Portals,58.6078771364875,Argentina,South America,53.27,2
bandab.com.br,159652.47136563878,13146.32599118943,9.747180616740089,69.11687224669605,93.34964757709244,1.5628634361233484,78.77092511013215,0.5164757709251101,News & Portals,58.6078771364875,Brazil,South America,53.27,2
lacuarta.com,158575.6543778802,20186.718894009216,12.41981566820277,85.28345622119816,96.52926267281102,1.5145622119815638,222.91705069124424,0.9595391705069126,News & Portals,58.6078771364875,Chile,South America,53.27,2
recipepair.com,157940.64285714287,26505.92857142857,13.014285714285714,95.24,98.50857142857141,1.8557142857142856,0.42857142857142855,0.0,Food,1.4119395590785238,United States,North America,8.32,3
anandabazar.com,155805.06830601091,21441.59016393443,32.532021857923496,84.95278688524587,97.95710382513658,1.7415027322404366,40.614754098360656,0.16226775956284153,News & Portals,58.6078771364875,United States,North America,8.32,1
forum24.cz,154995.60698689954,1995.6943231441046,1.8134934497816595,68.12502183406116,75.41663755458515,1.2716593886462884,23.17903930131005,0.492707423580786,News & Portals,58.6078771364875,Czech Republic,East Europe,10.43,1
eluniverso.com,154770.98596491225,10032.81754385965,12.232807017543855,82.64270175438597,95.93056140350876,1.7257192982456129,69.2421052631579,0.7488070175438595,News & Portals,58.6078771364875,Mexico,South America,53.27,2
culturacolectiva.com,153043.52307692307,14421.796153846153,16.357730769230788,69.62573076923073,92.44865384615387,1.7010000000000007,66.57692307692308,0.4892692307692309,Community & Culture,6.613822145157296,Mexico,South America,53.27,4
mi-rfc.com.mx,152626.35616438356,8965.212328767124,5.260547945205482,80.7044520547946,97.1534246575342,1.5593150684931505,105.9041095890411,1.513287671232877,Community & Culture,6.613822145157296,Mexico,South America,53.27,4
20minutos.es,150584.31308411216,31455.598130841117,20.549112149532714,84.80537383177577,94.31303738317752,1.5870093457943928,271.2803738317757,0.8967289719626165,News & Portals,58.6078771364875,Mexico,South America,53.27,2
ultimasnoticias.com.ve,149447.40476190473,722.7619047619047,0.4519047619047618,85.99904761904762,71.60785714285714,1.6142857142857143,4.809523809523808,0.5547619047619049,News & Portals,58.6078771364875,Venezuela,South America,53.27,2
metroecuador.com.ec,149186.49264705885,17505.63235294118,14.779889705882356,80.64007352941184,89.37088235294117,1.7473161764705882,225.01102941176467,1.1438602941176466,News & Portals,58.6078771364875,Ecuador,South America,53.27,2
nawaret.com,149014.03555555554,8658.99111111111,6.202533333333331,85.20040000000002,93.15595555555555,1.566177777777779,96.68,1.1969777777777777,News & Portals,58.6078771364875,Egypt,Africa,1.1,1
iprofesional.com,148584.59393939393,5200.0363636363645,6.835151515151515,59.163151515151526,78.10769696969695,1.4067272727272746,22.484848484848484,0.2976363636363635,Money & Investing,1.189001733960862,Argentina,South America,53.27,4
reportermt.com.br,148187.15492957743,6022.7014084507055,5.061464788732391,85.36295774647883,96.91295774647881,1.6821126760563332,48.47605633802817,0.8246478873239433,News & Portals,58.6078771364875,Brazil,South America,53.27,2
elimparcial.com,147541.30578512396,17895.413223140495,17.51735537190082,71.0514876033058,80.87041322314045,1.2009090909090914,186.1818181818182,0.8775206611570248,News & Portals,58.6078771364875,Mexico,South America,53.27,2
baenegocios.com,147439.06284153005,4153.289617486339,3.6945355191256835,74.09655737704924,87.17251366120216,1.6208469945355175,44.39890710382514,0.6081147540983608,B-to-B,1.5110230369085955,Argentina,South America,53.27,4
hket.com,146129.76923076922,1241.076923076923,29.330384615384606,77.04923076923076,87.14923076923077,0.8615384615384616,6.461538461538463,0.33384615384615385,Money & Investing,1.189001733960862,Hong Kong,Asia,13.09,3
info7.mx,144847.66666666663,12120.222222222224,8.206666666666667,84.42222222222222,87.48333333333332,1.7888888888888892,49.77777777777778,0.3655555555555556,News & Portals,58.6078771364875,Mexico,South America,53.27,2
estilonext.com,143666.2868852459,36473.26229508197,23.13065573770491,89.67704918032786,95.92499999999998,1.5454098360655752,327.1639344262295,1.1104098360655743,Health & Wellness,2.0807530344315084,Mexico,South America,53.27,4
netflu.com.br,143354.68285714285,27230.68857142857,20.915400000000012,79.59922857142857,99.01651428571436,1.6001142857142812,110.14857142857143,0.4350285714285709,Sports,7.629427792915531,Brazil,South America,53.27,4
trud.com,143133.59433962265,1273.3490566037735,0.8396226415094337,77.87075471698115,84.56952830188678,1.5858490566037733,8.10377358490566,1.1415094339622638,News & Portals,58.6078771364875,Russia,East Europe,10.43,1
bemparana.com.br,142842.30188679244,11776.849056603774,8.25056603773585,87.24943396226416,99.25584905660378,1.528679245283019,64.94339622641509,0.5616981132075474,Community & Culture,6.613822145157296,Brazil,South America,53.27,4
theclinic.cl,142819.9835164835,14818.244505494507,11.793736263736264,87.36184065934073,98.26593406593412,1.5959615384615335,150.35714285714286,0.8396428571428562,News & Portals,58.6078771364875,Chile,South America,53.27,2
janamtv.com,142034.3306010929,2618.040983606557,1.9281147540983572,87.79412568306019,97.14551912568308,1.7022404371584698,16.972677595628415,0.6485792349726778,News & Portals,58.6078771364875,India,Asia,13.09,1
eleconomista.com.mx,140845.64207650273,16940.89071038252,16.96008196721311,84.2378142076503,96.4265300546448,1.691693989071037,112.172131147541,0.7188797814207648,B-to-B,1.5110230369085955,Mexico,South America,53.27,4
kolkata24x7.com,139831.33333333337,1005.0,0.7133333333333334,90.05666666666669,65.86000000000001,1.8233333333333333,2.6666666666666665,0.31666666666666665,News & Portals,58.6078771364875,India,Asia,13.09,1
